Date,"Balancing Authority","Coal Share(%)","Gas Share(%)","Oil Share(%)","Nuclear Share(%)","Hydro Share(%)","Solar Share(%)","Wind Share(%)","Carbon (lbs/kWh)","WC (m3/MWh)","WC (m3/MWh) - Zero water to hydro","WW (m3/MWh)"
"2021-12-08 13:00:00",SOCO,16.45,54.91,0.00,24.38,2.98,0.00,0.00,0.3543,4.9451,1.3639,20.5410
"2021-12-08 14:00:00",SOCO,16.65,54.57,0.00,24.61,2.89,0.00,0.00,0.3545,4.8809,1.3689,20.7606
"2021-12-08 15:00:00",SOCO,16.48,54.61,0.00,24.16,3.54,0.00,0.00,0.3530,5.6113,1.3551,21.4297
"2021-12-08 16:00:00",SOCO,16.33,53.32,0.00,23.95,5.32,0.00,0.00,0.3461,7.7265,1.3350,23.7573
"2021-12-08 17:00:00",SOCO,15.46,53.74,0.00,22.31,7.43,0.00,0.00,0.3403,9.9098,1.2759,26.6901
"2021-12-08 18:00:00",SOCO,16.04,53.91,0.00,20.72,8.35,0.02,0.00,0.3460,10.8840,1.2534,26.7381
"2021-12-08 19:00:00",SOCO,16.08,53.98,0.00,20.45,8.16,0.45,0.00,0.3466,10.6293,1.2488,26.2681
"2021-12-08 20:00:00",SOCO,16.36,55.47,0.00,20.34,5.63,1.35,0.00,0.3546,7.9679,1.2630,24.0179
"2021-12-08 21:00:00",SOCO,16.77,55.28,0.00,20.36,4.32,2.26,0.00,0.3576,6.5603,1.2708,22.5038
"2021-12-08 22:00:00",SOCO,16.84,55.71,0.00,20.34,3.30,2.79,0.00,0.3600,5.3223,1.2770,20.9885
"2021-12-08 23:00:00",SOCO,17.03,55.44,0.00,20.63,2.57,3.34,0.00,0.3606,4.4434,1.2851,20.1387
"2021-12-09 00:00:00",SOCO,17.37,53.95,0.00,21.16,2.08,3.97,0.00,0.3576,3.4554,1.2903,19.3148
"2021-12-09 01:00:00",SOCO,17.23,53.63,0.00,21.24,1.99,4.56,0.00,0.3551,3.3682,1.2881,18.9497
"2021-12-09 02:00:00",SOCO,16.61,53.48,0.00,21.52,2.02,5.04,0.00,0.3496,3.3586,1.2838,18.4795
"2021-12-09 03:00:00",SOCO,18.49,53.58,0.00,21.35,2.06,3.19,0.00,0.3659,3.4552,1.3158,18.8084
"2021-12-09 04:00:00",SOCO,18.94,54.96,0.00,20.92,4.10,0.24,0.00,0.3746,6.8014,1.3196,23.4570
"2021-12-09 05:00:00",SOCO,18.32,53.88,0.00,19.92,7.07,0.00,0.00,0.3650,10.1398,1.2714,26.9853
"2021-12-09 06:00:00",SOCO,17.95,53.76,0.00,19.84,7.63,0.00,0.00,0.3612,10.8690,1.2613,27.7591
"2021-12-09 07:00:00",SOCO,17.81,54.67,0.00,19.88,6.84,0.00,0.00,0.3635,9.9407,1.2664,27.0718
"2021-12-09 08:00:00",SOCO,17.98,55.66,0.00,20.31,5.24,0.00,0.00,0.3689,7.6723,1.2880,25.0888
"2021-12-09 09:00:00",SOCO,18.49,55.81,0.00,21.04,3.82,0.00,0.00,0.3738,6.1493,1.3172,23.7366
"2021-12-09 10:00:00",SOCO,19.07,54.15,0.00,22.19,3.69,0.00,0.00,0.3726,5.8314,1.3432,23.0791
"2021-12-09 11:00:00",SOCO,19.54,53.53,0.00,22.45,3.57,0.00,0.00,0.3745,5.6079,1.3531,22.7436
"2021-12-09 12:00:00",SOCO,19.26,53.50,0.00,22.62,3.20,0.00,0.00,0.3721,4.7653,1.3508,22.0029
"2021-12-09 13:00:00",SOCO,19.08,53.83,0.00,22.56,3.12,0.00,0.00,0.3720,4.6552,1.3479,21.9538
"2021-12-09 14:00:00",SOCO,19.64,53.40,0.00,22.41,3.10,0.00,0.00,0.3751,4.6421,1.3487,22.3654
"2021-12-09 15:00:00",SOCO,19.05,54.52,0.00,21.82,3.28,0.00,0.00,0.3745,4.7160,1.3349,21.9537
"2021-12-09 16:00:00",SOCO,18.15,54.61,0.00,21.15,5.22,0.00,0.00,0.3667,7.4375,1.3050,24.2934
"2021-12-09 17:00:00",SOCO,17.97,54.16,0.00,19.19,7.96,0.00,0.00,0.3633,10.2767,1.2528,26.1029
"2021-12-09 18:00:00",SOCO,17.97,54.09,0.00,18.18,8.85,0.09,0.00,0.3630,11.2682,1.2279,26.9254
"2021-12-09 19:00:00",SOCO,18.33,53.08,0.00,18.30,8.28,1.21,0.00,0.3619,10.7618,1.2269,26.8523
"2021-12-09 20:00:00",SOCO,19.41,53.10,0.00,18.89,5.74,2.19,0.00,0.3711,7.9895,1.2615,24.3650
"2021-12-09 21:00:00",SOCO,19.10,53.10,0.00,19.28,4.63,3.22,0.00,0.3686,6.6190,1.2658,22.8754
"2021-12-09 22:00:00",SOCO,19.11,53.30,0.00,19.90,3.53,3.47,0.00,0.3695,5.4684,1.2840,21.6403
"2021-12-09 23:00:00",SOCO,18.18,54.68,0.00,20.28,3.22,2.95,0.00,0.3669,5.1900,1.2879,21.3841
"2021-12-10 00:00:00",SOCO,17.77,55.34,0.00,20.69,2.16,2.75,0.00,0.3662,3.5223,1.2970,19.6278
"2021-12-10 01:00:00",SOCO,18.41,55.41,0.00,20.86,1.86,2.18,0.00,0.3719,3.2484,1.3125,19.7336
"2021-12-10 02:00:00",SOCO,18.68,55.82,0.00,20.79,1.86,1.59,0.00,0.3757,3.2667,1.3202,19.7160
"2021-12-10 03:00:00",SOCO,18.72,56.54,0.00,20.95,1.90,0.69,0.00,0.3788,3.3575,1.3306,20.0141
"2021-12-10 04:00:00",SOCO,19.38,55.79,0.00,20.20,3.86,0.06,0.00,0.3813,6.0854,1.3154,23.1435
"2021-12-10 05:00:00",SOCO,17.62,56.43,0.00,19.78,5.49,0.00,0.00,0.3688,7.8168,1.2776,24.5909
"2021-12-10 06:00:00",SOCO,16.56,57.03,0.00,20.09,5.48,0.00,0.00,0.3623,7.8401,1.2705,24.7133
"2021-12-10 07:00:00",SOCO,16.72,56.76,0.00,20.06,5.57,0.00,0.00,0.3627,7.9101,1.2723,24.4359
"2021-12-10 08:00:00",SOCO,16.59,56.30,0.00,21.01,5.15,0.00,0.00,0.3600,7.4635,1.2872,24.3802
"2021-12-10 09:00:00",SOCO,17.52,56.10,0.00,21.92,3.44,0.00,0.00,0.3676,5.3161,1.3289,21.7294
"2021-12-10 10:00:00",SOCO,17.31,55.30,0.00,23.33,2.93,0.00,0.00,0.3630,4.6750,1.3535,20.9424
"2021-12-10 11:00:00",SOCO,18.38,53.58,0.00,24.15,2.77,0.00,0.00,0.3653,4.5813,1.3758,21.4428
"2021-12-10 12:00:00",SOCO,18.36,52.59,0.00,25.15,2.29,0.00,0.00,0.3615,3.7318,1.3897,20.8898
"2021-12-10 13:00:00",SOCO,18.17,52.61,0.00,25.55,1.99,0.00,0.00,0.3599,3.4542,1.3972,20.5201
"2021-12-10 14:00:00",SOCO,17.96,52.43,0.00,25.61,2.29,0.00,0.00,0.3573,3.8028,1.3944,20.6180
"2021-12-10 15:00:00",SOCO,18.10,51.99,0.00,25.52,3.15,0.00,0.00,0.3568,5.1163,1.3939,21.4113
"2021-12-10 16:00:00",SOCO,17.49,52.74,0.00,24.48,4.18,0.00,0.00,0.3541,6.3911,1.3655,22.3563
"2021-12-10 17:00:00",SOCO,16.69,53.88,0.00,22.66,5.75,0.00,0.00,0.3515,8.0997,1.3164,23.6903
"2021-12-10 18:00:00",SOCO,17.09,53.23,0.00,21.74,6.98,0.03,0.00,0.3522,9.3462,1.2927,25.2261
"2021-12-10 19:00:00",SOCO,16.92,52.95,0.00,21.63,7.05,0.54,0.00,0.3498,9.3533,1.2847,25.0332
"2021-12-10 20:00:00",SOCO,17.53,53.83,0.00,21.47,4.44,1.82,0.00,0.3585,6.5184,1.3001,22.3071
"2021-12-10 21:00:00",SOCO,17.48,53.17,0.00,21.74,3.84,2.85,0.00,0.3553,5.9148,1.2971,22.2776
"2021-12-10 22:00:00",SOCO,16.27,54.18,0.00,21.92,3.15,3.53,0.00,0.3488,5.2000,1.2864,21.8319
"2021-12-10 23:00:00",SOCO,16.52,53.48,0.00,22.21,2.61,4.25,0.00,0.3480,4.5647,1.2897,21.7416
"2021-12-11 00:00:00",SOCO,17.34,53.09,0.00,22.25,2.04,4.35,0.00,0.3534,4.0447,1.3019,21.5506
"2021-12-11 01:00:00",SOCO,16.89,54.09,0.00,22.30,1.83,3.93,0.00,0.3537,3.7220,1.2984,21.9823
"2021-12-11 02:00:00",SOCO,17.22,54.22,0.00,22.16,1.90,3.48,0.00,0.3572,3.7375,1.3006,22.2521
"2021-12-11 03:00:00",SOCO,17.80,54.67,0.00,21.89,2.65,2.02,0.00,0.3638,4.5638,1.3103,22.8720
"2021-12-11 04:00:00",SOCO,17.98,54.74,0.00,21.44,4.69,0.19,0.00,0.3657,6.7959,1.3018,25.2848
"2021-12-11 05:00:00",SOCO,18.02,53.81,0.00,21.05,6.14,0.00,0.00,0.3623,8.3792,1.2872,26.3483
"2021-12-11 06:00:00",SOCO,17.06,53.86,0.00,21.59,6.43,0.00,0.00,0.3545,8.5782,1.2843,26.1968
"2021-12-11 07:00:00",SOCO,17.48,53.43,0.00,22.13,5.89,0.00,0.00,0.3564,8.0177,1.2995,26.0922
"2021-12-11 08:00:00",SOCO,17.93,52.52,0.00,23.03,5.44,0.00,0.00,0.3566,7.4530,1.3194,26.1058
"2021-12-11 09:00:00",SOCO,18.06,52.77,0.00,23.85,3.59,0.00,0.00,0.3591,4.8332,1.3442,23.6897
"2021-12-11 10:00:00",SOCO,18.77,51.26,0.00,25.17,3.03,0.00,0.00,0.3598,4.2963,1.3811,22.5451
"2021-12-11 11:00:00",SOCO,18.90,50.89,0.00,25.51,2.82,0.00,0.00,0.3593,4.1771,1.3910,22.0284
"2021-12-11 12:00:00",SOCO,19.48,49.70,0.00,26.36,3.10,0.00,0.00,0.3593,5.2582,1.4064,24.3866
"2021-12-11 13:00:00",SOCO,19.84,48.96,0.00,26.89,2.89,0.00,0.00,0.3597,5.1385,1.4183,24.4438
"2021-12-11 14:00:00",SOCO,18.75,48.58,0.00,27.80,3.37,0.00,0.00,0.3491,5.6773,1.4159,25.2348
"2021-12-11 15:00:00",SOCO,18.16,48.29,0.00,28.14,3.88,0.00,0.00,0.3430,6.2299,1.4091,26.2268
"2021-12-11 16:00:00",SOCO,17.90,48.72,0.00,27.78,4.08,0.00,0.00,0.3427,6.4099,1.4011,26.2740
"2021-12-11 17:00:00",SOCO,17.89,49.01,0.00,27.23,4.40,0.00,0.00,0.3434,6.7021,1.3904,26.1719
"2021-12-11 18:00:00",SOCO,17.75,49.47,0.00,26.20,5.09,0.07,0.00,0.3435,7.4438,1.3689,26.4489
"2021-12-11 19:00:00",SOCO,17.45,49.80,0.00,24.85,5.44,1.15,0.00,0.3420,7.9499,1.3329,26.7170
"2021-12-11 20:00:00",SOCO,18.02,49.71,0.00,23.20,5.15,2.67,0.00,0.3462,7.7253,1.3046,25.9881
"2021-12-11 21:00:00",SOCO,17.99,50.24,0.00,22.55,3.88,4.13,0.00,0.3480,6.2766,1.2920,24.6664
"2021-12-11 22:00:00",SOCO,18.41,49.03,0.00,21.91,3.57,5.87,0.00,0.3468,5.7793,1.2768,23.4395
"2021-12-11 23:00:00",SOCO,17.90,49.15,0.00,21.96,3.35,6.47,0.00,0.3429,5.4870,1.2675,23.4707
"2021-12-12 00:00:00",SOCO,18.31,48.61,0.00,22.55,3.08,6.27,0.00,0.3447,5.0629,1.2819,23.8386
"2021-12-12 01:00:00",SOCO,19.01,47.97,0.00,22.81,3.11,5.92,0.00,0.3483,5.0314,1.2941,24.3692
"2021-12-12 02:00:00",SOCO,19.20,49.37,0.00,22.67,3.18,4.41,0.00,0.3555,5.1326,1.3081,24.5220
"2021-12-12 03:00:00",SOCO,18.93,52.53,0.00,21.91,3.83,1.64,0.00,0.3655,5.9123,1.3149,24.6255
"2021-12-12 04:00:00",SOCO,18.53,52.57,0.00,21.02,6.58,0.19,0.00,0.3618,9.2925,1.2874,27.1663
"2021-12-12 05:00:00",SOCO,18.13,52.47,0.00,20.74,7.56,0.00,0.00,0.3579,10.4776,1.2713,28.3533
"2021-12-12 06:00:00",SOCO,18.16,50.47,0.00,21.27,8.98,0.00,0.00,0.3502,11.9479,1.2664,30.0235
"2021-12-12 07:00:00",SOCO,18.80,50.02,0.00,22.17,7.83,0.00,0.00,0.3541,10.5246,1.2974,28.7791
"2021-12-12 08:00:00",SOCO,19.48,50.08,0.00,22.99,6.25,0.00,0.00,0.3602,8.6594,1.3281,27.8757
"2021-12-12 09:00:00",SOCO,19.65,50.03,0.00,23.76,5.31,0.00,0.00,0.3616,7.4344,1.3508,26.7220
"2021-12-12 10:00:00",SOCO,20.21,49.24,0.00,24.48,4.75,0.00,0.00,0.3637,6.8484,1.3770,25.5305
"2021-12-12 11:00:00",SOCO,20.62,48.80,0.00,24.92,4.33,0.00,0.00,0.3654,6.5221,1.3906,25.3964
"2021-12-12 12:00:00",SOCO,20.70,49.42,0.00,25.00,3.50,0.00,0.00,0.3683,5.7247,1.4012,24.1516
"2021-12-12 13:00:00",SOCO,20.48,50.45,0.00,24.53,3.16,0.00,0.00,0.3704,5.3922,1.3988,22.6426
"2021-12-12 14:00:00",SOCO,20.02,51.32,0.00,24.08,3.22,0.00,0.00,0.3699,5.4253,1.3883,22.2203
"2021-12-12 15:00:00",SOCO,19.45,52.23,0.00,23.53,3.47,0.00,0.00,0.3685,5.6892,1.3703,22.7181
"2021-12-12 16:00:00",SOCO,19.40,51.98,0.00,23.66,3.65,0.00,0.00,0.3669,5.9197,1.3672,23.6052
"2021-12-12 17:00:00",SOCO,18.86,53.23,0.00,22.81,3.91,0.00,0.00,0.3670,6.1708,1.3445,24.1511
"2021-12-12 18:00:00",SOCO,17.78,54.43,0.00,21.88,4.85,0.08,0.00,0.3622,7.3250,1.3094,25.4615
"2021-12-12 19:00:00",SOCO,16.96,53.94,0.00,20.57,5.96,1.65,0.00,0.3532,8.3297,1.2592,25.7114
"2021-12-12 20:00:00",SOCO,16.39,50.79,0.00,19.97,6.71,5.25,0.00,0.3362,8.9454,1.2103,25.1034
"2021-12-12 21:00:00",SOCO,16.76,49.15,0.00,20.15,6.18,6.85,0.00,0.3333,8.3714,1.2099,24.1491
"2021-12-12 22:00:00",SOCO,17.26,47.63,0.00,20.62,4.86,8.70,0.00,0.3317,6.9806,1.2193,22.4591
"2021-12-12 23:00:00",SOCO,17.88,46.29,0.00,21.07,4.43,9.38,0.00,0.3318,6.5168,1.2326,21.6179
"2021-12-13 00:00:00",SOCO,18.14,46.54,0.00,21.55,3.49,9.30,0.00,0.3350,5.5618,1.2507,20.9133
"2021-12-13 01:00:00",SOCO,18.08,47.11,0.00,21.22,3.19,9.42,0.00,0.3368,5.2294,1.2468,20.5521
"2021-12-13 02:00:00",SOCO,18.48,47.55,0.00,21.06,3.23,8.70,0.00,0.3419,5.2371,1.2533,20.7974
"2021-12-13 03:00:00",SOCO,18.48,51.82,0.00,20.67,3.40,4.66,0.00,0.3585,5.3767,1.2799,21.3288
"2021-12-13 04:00:00",SOCO,17.82,56.32,0.00,19.68,4.84,0.40,0.00,0.3706,6.9761,1.2831,22.8294
"2021-12-13 05:00:00",SOCO,16.90,56.27,0.00,18.65,7.30,0.00,0.00,0.3625,9.8831,1.2387,25.6403
"2021-12-13 06:00:00",SOCO,16.30,56.14,0.00,18.73,7.99,0.00,0.00,0.3568,11.1210,1.2270,26.9607
"2021-12-13 07:00:00",SOCO,16.57,55.86,0.00,18.76,7.97,0.00,0.00,0.3578,11.3164,1.2284,27.5113
"2021-12-13 08:00:00",SOCO,17.07,55.89,0.00,18.94,7.26,0.00,0.00,0.3621,10.4682,1.2419,26.8501
"2021-12-13 09:00:00",SOCO,17.61,56.54,0.00,19.75,5.23,0.00,0.00,0.3692,7.9374,1.2780,24.5693
"2021-12-13 10:00:00",SOCO,17.61,57.70,0.00,20.58,2.61,0.00,0.00,0.3739,4.2775,1.3100,20.8735
"2021-12-13 11:00:00",SOCO,17.43,57.75,0.00,21.10,2.19,0.00,0.00,0.3724,3.7247,1.3185,20.6885
"2021-12-13 12:00:00",SOCO,17.27,57.74,0.00,21.36,2.10,0.00,0.00,0.3711,3.5278,1.3223,20.5617
"2021-12-13 13:00:00",SOCO,16.65,58.00,0.00,21.64,2.10,0.00,0.00,0.3674,3.4462,1.3152,21.3665
"2021-12-13 14:00:00",SOCO,15.83,59.01,0.00,21.43,2.13,0.00,0.00,0.3648,3.4591,1.3051,20.9326
"2021-12-13 15:00:00",SOCO,15.48,58.71,0.00,21.28,3.51,0.00,0.00,0.3605,5.8536,1.2917,23.3436
"2021-12-13 16:00:00",SOCO,14.33,58.22,0.00,20.39,6.11,0.00,0.00,0.3486,8.6934,1.2446,25.7129
"2021-12-13 17:00:00",SOCO,14.27,57.06,0.00,18.72,9.15,0.00,0.00,0.3431,12.2084,1.1919,28.8073
"2021-12-13 18:00:00",SOCO,14.94,56.70,0.00,17.39,9.93,0.13,0.00,0.3472,12.9597,1.1672,29.6341
"2021-12-13 19:00:00",SOCO,13.94,56.12,0.00,17.21,9.57,2.31,0.00,0.3363,12.5647,1.1434,28.2174
"2021-12-13 20:00:00",SOCO,13.33,55.22,0.00,18.21,7.61,4.77,0.00,0.3277,10.3401,1.1515,25.5318
"2021-12-13 21:00:00",SOCO,14.10,53.97,0.00,19.74,5.46,5.89,0.00,0.3294,7.9546,1.1921,23.5892
"2021-12-13 22:00:00",SOCO,15.05,53.17,0.00,20.48,3.77,6.65,0.00,0.3344,5.8519,1.2226,21.3382
"2021-12-13 23:00:00",SOCO,14.84,53.04,0.00,20.64,2.70,7.17,0.00,0.3324,4.0616,1.2238,19.1283
"2021-12-14 00:00:00",SOCO,15.39,52.01,0.00,20.92,2.49,7.54,0.00,0.3330,3.8504,1.2319,19.0136
"2021-12-14 01:00:00",SOCO,16.08,50.63,0.00,21.34,2.50,7.79,0.00,0.3334,3.8690,1.2433,19.0187
"2021-12-14 02:00:00",SOCO,16.63,50.63,0.00,21.56,2.61,6.88,0.00,0.3383,4.0001,1.2608,19.0396
"2021-12-14 03:00:00",SOCO,16.82,53.45,0.00,21.54,3.14,3.44,0.00,0.3508,4.5869,1.2862,20.2258
"2021-12-14 04:00:00",SOCO,17.35,55.27,0.00,21.14,5.04,0.24,0.00,0.3621,7.5563,1.2974,24.1170
"2021-12-14 05:00:00",SOCO,16.49,53.99,0.00,19.66,8.96,0.00,0.00,0.3498,11.7883,1.2355,27.4832
"2021-12-14 06:00:00",SOCO,16.78,53.50,0.00,19.46,9.37,0.00,0.00,0.3503,12.4212,1.2308,28.2703
"2021-12-14 07:00:00",SOCO,17.28,53.82,0.00,19.40,8.61,0.00,0.00,0.3559,11.4965,1.2422,27.2695
"2021-12-14 08:00:00",SOCO,17.69,54.17,0.00,19.74,7.48,0.00,0.00,0.3608,10.3463,1.2616,26.2423
"2021-12-14 09:00:00",SOCO,17.96,56.07,0.00,20.61,4.41,0.00,0.00,0.3707,6.6341,1.3043,22.9470
"2021-12-14 10:00:00",SOCO,17.63,57.20,0.00,21.32,2.34,0.00,0.00,0.3726,3.7832,1.3282,19.8226
"2021-12-14 11:00:00",SOCO,16.99,56.87,0.00,22.09,2.42,0.00,0.00,0.3663,3.8152,1.3310,20.1773
"2021-12-14 12:00:00",SOCO,16.77,56.45,0.00,22.15,2.98,0.00,0.00,0.3629,4.3832,1.3240,20.8582
"2021-12-14 13:00:00",SOCO,16.60,56.74,0.00,22.04,2.94,0.00,0.00,0.3627,4.3158,1.3192,21.0249
"2021-12-14 14:00:00",SOCO,16.36,57.27,0.00,21.76,2.91,0.00,0.00,0.3626,4.2767,1.3125,20.9420
"2021-12-14 15:00:00",SOCO,16.03,57.15,0.00,21.31,4.37,0.00,0.00,0.3592,6.6480,1.2951,23.0090
"2021-12-14 16:00:00",SOCO,15.97,56.29,0.00,20.70,5.93,0.00,0.00,0.3551,8.6427,1.2706,24.9804
"2021-12-14 17:00:00",SOCO,15.02,55.36,0.00,19.49,9.09,0.00,0.00,0.3432,11.7076,1.2125,28.1732
"2021-12-14 18:00:00",SOCO,15.76,55.13,0.00,18.56,9.38,0.13,0.00,0.3485,12.0414,1.1972,29.2052
"2021-12-14 19:00:00",SOCO,15.09,53.65,0.00,18.42,9.07,2.77,0.00,0.3367,11.8502,1.1723,28.0067
"2021-12-14 20:00:00",SOCO,15.67,51.93,0.00,19.14,5.88,6.39,0.00,0.3349,8.3800,1.1876,24.3079
"2021-12-14 21:00:00",SOCO,16.18,50.01,0.00,20.28,4.18,8.31,0.00,0.3319,6.4649,1.2111,22.0665
"2021-12-14 22:00:00",SOCO,17.18,47.91,0.18,20.88,3.85,8.94,0.00,0.3330,5.9582,1.2305,21.2476
"2021-12-14 23:00:00",SOCO,17.63,47.42,0.00,21.28,2.86,9.11,0.00,0.3344,4.2165,1.2423,19.6834
"2021-12-15 00:00:00",SOCO,17.83,46.78,0.08,21.51,2.73,9.37,0.00,0.3339,4.0942,1.2473,19.5786
"2021-12-15 01:00:00",SOCO,18.12,45.58,0.15,22.28,2.66,9.43,0.00,0.3319,4.0211,1.2588,20.2683
"2021-12-15 02:00:00",SOCO,18.28,46.32,0.00,22.56,2.59,8.50,0.00,0.3360,3.9336,1.2746,20.3718
"2021-12-15 03:00:00",SOCO,18.36,49.90,0.00,22.58,2.93,4.55,0.00,0.3509,4.2884,1.3085,20.9901
"2021-12-15 04:00:00",SOCO,18.57,53.61,0.00,22.38,3.93,0.39,0.00,0.3671,5.9286,1.3384,23.1047
"2021-12-15 05:00:00",SOCO,18.30,53.35,0.00,20.68,6.62,0.00,0.00,0.3633,8.9534,1.2903,25.0720
"2021-12-15 06:00:00",SOCO,18.07,52.18,0.00,20.53,8.17,0.00,0.00,0.3565,10.7115,1.2721,26.5710
"2021-12-15 07:00:00",SOCO,17.70,52.60,0.00,21.17,7.48,0.00,0.00,0.3552,10.1125,1.2820,26.7103
"2021-12-15 08:00:00",SOCO,17.96,52.06,0.00,22.54,6.34,0.00,0.00,0.3557,8.2949,1.3115,26.1690
"2021-12-15 09:00:00",SOCO,17.86,52.19,0.00,23.93,4.31,0.00,0.00,0.3557,5.5015,1.3411,24.2025
"2021-12-15 10:00:00",SOCO,17.48,52.83,0.00,25.13,2.75,0.00,0.00,0.3552,3.8702,1.3665,23.3811
"2021-12-15 11:00:00",SOCO,16.80,52.42,0.00,26.15,2.75,0.00,0.00,0.3483,3.9011,1.3747,23.6944
"2021-12-15 12:00:00",SOCO,16.86,52.05,0.00,26.40,3.46,0.00,0.00,0.3475,5.6404,1.3798,25.3332
"2021-12-15 13:00:00",SOCO,16.58,52.08,0.00,26.60,3.47,0.00,0.00,0.3455,5.6164,1.3800,25.2796
"2021-12-15 14:00:00",SOCO,15.95,52.56,0.00,26.72,3.48,0.00,0.00,0.3422,5.5739,1.3752,25.2850
"2021-12-15 15:00:00",SOCO,15.66,52.84,0.00,26.49,3.72,0.00,0.00,0.3408,5.8589,1.3670,25.3574
"2021-12-15 16:00:00",SOCO,14.82,53.94,0.00,24.94,5.07,0.00,0.00,0.3376,7.3158,1.3256,25.8270
"2021-12-15 17:00:00",SOCO,13.58,54.43,0.00,22.97,7.78,0.00,0.00,0.3285,10.1552,1.2586,27.9106
"2021-12-15 18:00:00",SOCO,12.97,54.50,0.00,21.80,9.40,0.11,0.00,0.3231,11.7993,1.2162,29.7746
"2021-12-15 19:00:00",SOCO,12.62,53.18,0.00,21.80,9.19,2.09,0.00,0.3148,11.5554,1.2008,29.0265
"2021-12-15 20:00:00",SOCO,13.37,50.43,0.00,22.46,7.62,5.04,0.00,0.3102,10.0828,1.2066,27.7467
"2021-12-15 21:00:00",SOCO,12.62,51.11,0.00,23.55,5.22,6.38,0.00,0.3067,7.3061,1.2224,25.7924
"2021-12-15 22:00:00",SOCO,11.59,52.08,0.00,24.28,2.80,7.30,0.00,0.3019,3.8906,1.2306,22.2173
"2021-12-15 23:00:00",SOCO,11.92,51.12,0.00,24.50,2.31,8.24,0.00,0.3009,3.4139,1.2355,21.4520
"2021-12-16 00:00:00",SOCO,12.01,52.00,0.00,24.27,1.86,7.98,0.00,0.3053,2.9623,1.2394,21.0888
"2021-12-16 01:00:00",SOCO,12.13,52.41,0.00,24.20,1.80,7.78,0.00,0.3082,2.8734,1.2451,20.7922
"2021-12-16 02:00:00",SOCO,12.16,54.19,0.00,23.99,1.82,6.18,0.00,0.3155,2.8682,1.2552,21.1516
"2021-12-16 03:00:00",SOCO,11.90,56.76,0.00,24.25,2.22,3.22,0.00,0.3234,3.2332,1.2773,22.0379
"2021-12-16 04:00:00",SOCO,12.13,58.74,0.00,23.92,3.94,0.30,0.00,0.3328,5.8530,1.2893,24.8131
"2021-12-16 05:00:00",SOCO,11.79,56.96,0.00,22.34,8.02,0.00,0.00,0.3224,10.9719,1.2326,28.3932
"2021-12-16 06:00:00",SOCO,11.11,56.69,0.00,22.32,8.90,0.00,0.00,0.3156,11.8587,1.2185,28.8925
"2021-12-16 07:00:00",SOCO,11.15,57.29,0.00,22.37,8.15,0.00,0.00,0.3183,11.0280,1.2276,27.7575
"2021-12-16 08:00:00",SOCO,11.31,57.48,0.00,23.12,7.05,0.00,0.00,0.3204,9.7453,1.2499,26.7825
"2021-12-16 09:00:00",SOCO,11.31,57.52,0.00,24.53,4.65,0.00,0.00,0.3208,6.0886,1.2846,23.5987
"2021-12-16 10:00:00",SOCO,10.93,56.10,0.00,26.46,4.33,0.00,0.00,0.3125,5.5423,1.3132,23.2771
"2021-12-16 11:00:00",SOCO,11.22,53.92,0.00,28.03,4.39,0.00,0.00,0.3069,5.7647,1.3342,24.6227
"2021-12-16 12:00:00",SOCO,11.31,53.62,0.00,28.35,4.20,0.00,0.00,0.3063,5.6754,1.3392,24.7137
"2021-12-16 13:00:00",SOCO,11.54,54.19,0.00,28.63,3.11,0.00,0.00,0.3108,4.6250,1.3554,23.7658
"2021-12-16 14:00:00",SOCO,11.42,54.30,0.00,28.67,3.09,0.00,0.00,0.3104,4.6075,1.3557,23.7166
"2021-12-16 15:00:00",SOCO,11.20,55.99,0.00,27.69,2.69,0.00,0.00,0.3152,4.2092,1.3453,22.6075
"2021-12-16 16:00:00",SOCO,10.82,57.46,0.00,26.01,4.36,0.00,0.00,0.3173,7.4726,1.3139,24.7111
"2021-12-16 17:00:00",SOCO,11.12,56.77,0.00,24.11,6.74,0.00,0.00,0.3169,10.2300,1.2676,27.0741
"2021-12-16 18:00:00",SOCO,11.67,56.27,0.00,22.87,8.07,0.04,0.00,0.3192,11.6372,1.2448,28.0931
"2021-12-16 19:00:00",SOCO,11.67,55.41,0.00,22.91,8.09,0.83,0.00,0.3159,11.5044,1.2392,28.0066
"2021-12-16 20:00:00",SOCO,11.88,57.19,0.00,22.89,5.27,1.71,0.00,0.3244,7.7786,1.2589,24.1684
"2021-12-16 21:00:00",SOCO,12.09,57.18,0.00,23.04,3.94,2.71,0.00,0.3259,6.3776,1.2655,22.8406
"2021-12-16 22:00:00",SOCO,11.99,55.90,0.00,23.77,3.37,3.91,0.00,0.3202,5.7323,1.2690,22.6601
"2021-12-16 23:00:00",SOCO,11.98,56.43,0.00,23.64,1.74,4.00,0.00,0.3223,2.9054,1.2704,19.8289
"2021-12-17 00:00:00",SOCO,12.42,56.88,0.00,23.39,1.06,4.03,0.00,0.3277,2.2204,1.2742,19.5942
"2021-12-17 01:00:00",SOCO,12.94,56.74,0.00,23.47,0.99,3.65,0.00,0.3315,2.1430,1.2830,19.8553
"2021-12-17 02:00:00",SOCO,13.29,57.15,0.00,23.62,0.98,2.84,0.00,0.3363,2.0845,1.2958,20.1972
